transaction_id,user_id_from,user_id_to,date,value
484,1199105,87,2013-04-03 08:12:14,3.68e-05
484,1199105,1199107,2013-04-03 08:12:14,1.84e-05
484,1199105,82,2013-04-03 08:12:14,2.68e-05
484,1199105,978178,2013-04-03 08:12:14,3.52e-05
484,1199105,1194740,2013-04-03 08:12:14,1.76e-05
484,1199105,976348,2013-04-03 08:12:14,2.4e-05
484,1199105,8982,2013-04-03 08:12:14,1.84e-05
484,1199105,878514,2013-04-03 08:12:14,8.8e-06
484,1199105,27654,2013-04-03 08:12:14,2.4e-05
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,792,2013-04-03 08:12:14,1.76e-05
484,1199105,846,2013-04-03 08:12:14,8.8e-06
484,1199105,2696,2013-04-03 08:12:14,1.6e-05
484,1199105,981063,2013-04-03 08:12:14,2.72e-05
484,1199105,37261,2013-04-03 08:12:14,1.84e-05
484,1199105,787642,2013-04-03 08:12:14,1.76e-05
484,1199105,976798,2013-04-03 08:12:14,1.76e-05
484,1199105,787726,2013-04-03 08:12:14,8.8e-06
484,1199105,1162820,2013-04-03 08:12:14,3.6e-05
484,1199105,1150734,2013-04-03 08:12:14,3.6e-05
484,1199105,4,2013-04-03 08:12:14,8e-06
484,1199105,11,2013-04-03 08:12:14,1.84e-05
484,1199105,858781,2013-04-03 08:12:14,1.84e-05
484,1199105,1148643,2013-04-03 08:12:14,2.56e-05
484,1199105,974973,2013-04-03 08:12:14,1.84e-05
484,1199105,835002,2013-04-03 08:12:14,1.84e-05
484,1199105,787269,2013-04-03 08:12:14,8.8e-06
484,1199105,1059428,2013-04-03 08:12:14,8e-06
484,1199105,6584,2013-04-03 08:12:14,1.76e-05
484,1199105,783126,2013-04-03 08:12:14,1.76e-05
484,1199105,37226,2013-04-03 08:12:14,2.4e-05
484,1199105,1197738,2013-04-03 08:12:14,1.76e-05
484,1199105,27,2013-04-03 08:12:14,8.8e-06
484,1199105,1182195,2013-04-03 08:12:14,6.32e-05
484,1199105,1199108,2013-04-03 08:12:14,1.76e-05
484,1199105,1110009,2013-04-03 08:12:14,5.36e-05
484,1199105,9832,2013-04-03 08:12:14,8.8e-06
484,1199105,848466,2013-04-03 08:12:14,1.6e-05
484,1199105,783218,2013-04-03 08:12:14,2.4e-05
484,1199105,1161046,2013-04-03 08:12:14,5.36e-05
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,837359,2013-04-03 08:12:14,4.48e-05
484,1199105,1195589,2013-04-03 08:12:14,8.8e-06
484,1199105,87,2013-04-03 08:12:14,3.6e-05
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,862616,2013-04-03 08:12:14,8.8e-06
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,824769,2013-04-03 08:12:14,2.72e-05
484,1199105,23101,2013-04-03 08:12:14,3.36e-05
484,1199105,802614,2013-04-03 08:12:14,2.72e-05
484,1199105,87,2013-04-03 08:12:14,1.84e-05
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,1042206,2013-04-03 08:12:14,8.8e-06
484,1199105,858350,2013-04-03 08:12:14,1.76e-05
484,1199105,783240,2013-04-03 08:12:14,8.8e-06
484,1199105,87,2013-04-03 08:12:14,1.84e-05
484,1199105,975526,2013-04-03 08:12:14,8.8e-06
484,1199105,1162469,2013-04-03 08:12:14,1.84e-05
484,1199105,974750,2013-04-03 08:12:14,8.8e-06
484,1199105,18852,2013-04-03 08:12:14,2.64e-05
484,1199105,974698,2013-04-03 08:12:14,8e-06
484,1199105,825570,2013-04-03 08:12:14,1.68e-05
484,1199105,1110028,2013-04-03 08:12:14,8.8e-06
484,1199105,87,2013-04-03 08:12:14,3.6e-05
484,1199105,87,2013-04-03 08:12:14,1.84e-05
484,1199105,975609,2013-04-03 08:12:14,8.8e-06
484,1199105,1199109,2013-04-03 08:12:14,4.48e-05
484,1199105,942646,2013-04-03 08:12:14,8.8e-06
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,11,2013-04-03 08:12:14,1.84e-05
484,1199105,979147,2013-04-03 08:12:14,3.6e-05
484,1199105,1154141,2013-04-03 08:12:14,1.76e-05
484,1199105,87,2013-04-03 08:12:14,3.6e-05
484,1199105,1110038,2013-04-03 08:12:14,2.64e-05
484,1199105,1069886,2013-04-03 08:12:14,1.84e-05
484,1199105,976064,2013-04-03 08:12:14,2.64e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,839043,2013-04-03 08:12:14,1.76e-05
484,1199105,1069884,2013-04-03 08:12:14,8.8e-06
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,87,2013-04-03 08:12:14,1.84e-05
484,1199105,832881,2013-04-03 08:12:14,1.6e-05
484,1199105,974149,2013-04-03 08:12:14,1.6e-05
484,1199105,1119698,2013-04-03 08:12:14,1.76e-05
484,1199105,832857,2013-04-03 08:12:14,8.8e-06
484,1199105,816719,2013-04-03 08:12:14,1.76e-05
484,1199105,872315,2013-04-03 08:12:14,5.36e-05
484,1199105,974496,2013-04-03 08:12:14,8.8e-06
484,1199105,794173,2013-04-03 08:12:14,8.8e-06
484,1199105,1013566,2013-04-03 08:12:14,8.8e-06
484,1199105,848651,2013-04-03 08:12:14,8.8e-06
484,1199105,783045,2013-04-03 08:12:14,1.84e-05
484,1199105,1199110,2013-04-03 08:12:14,3.52e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,802905,2013-04-03 08:12:14,8.8e-06
484,1199105,826374,2013-04-03 08:12:14,8e-06
484,1199105,787586,2013-04-03 08:12:14,3.2e-05
484,1199105,787815,2013-04-03 08:12:14,2.64e-05
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,932131,2013-04-03 08:12:14,1.76e-05
484,1199105,6767,2013-04-03 08:12:14,1.84e-05
484,1199105,923882,2013-04-03 08:12:14,1.76e-05
484,1199105,787356,2013-04-03 08:12:14,8.8e-06
484,1199105,852537,2013-04-03 08:12:14,1.76e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,7499,2013-04-03 08:12:14,1.6e-05
484,1199105,787791,2013-04-03 08:12:14,1.68e-05
484,1199105,802760,2013-04-03 08:12:14,5.36e-05
484,1199105,782997,2013-04-03 08:12:14,1.6e-05
484,1199105,1006088,2013-04-03 08:12:14,2.4e-05
484,1199105,826032,2013-04-03 08:12:14,8.8e-06
484,1199105,1193484,2013-04-03 08:12:14,8.8e-06
484,1199105,8101,2013-04-03 08:12:14,1.76e-05
484,1199105,794069,2013-04-03 08:12:14,1.6e-05
484,1199105,836920,2013-04-03 08:12:14,4.48e-05
484,1199105,1110007,2013-04-03 08:12:14,1.84e-05
484,1199105,839087,2013-04-03 08:12:14,8.8e-06
484,1199105,783244,2013-04-03 08:12:14,1.76e-05
484,1199105,933018,2013-04-03 08:12:14,8.8e-06
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,799075,2013-04-03 08:12:14,1.6e-05
484,1199105,1105423,2013-04-03 08:12:14,2.64e-05
484,1199105,11,2013-04-03 08:12:14,1.84e-05
484,1199105,1932,2013-04-03 08:12:14,0.000152
484,1199105,787787,2013-04-03 08:12:14,8.8e-06
484,1199105,1162315,2013-04-03 08:12:14,1.84e-05
484,1199105,75,2013-04-03 08:12:14,8.8e-06
484,1199105,37261,2013-04-03 08:12:14,1.84e-05
484,1199105,787619,2013-04-03 08:12:14,1.76e-05
484,1199105,787800,2013-04-03 08:12:14,3.2e-05
484,1199105,858886,2013-04-03 08:12:14,1.84e-05
484,1199105,1110036,2013-04-03 08:12:14,3.6e-05
484,1199105,857730,2013-04-03 08:12:14,8e-06
484,1199105,974530,2013-04-03 08:12:14,2.64e-05
484,1199105,1146162,2013-04-03 08:12:14,3.6e-05
484,1199105,1109908,2013-04-03 08:12:14,1.76e-05
484,1199105,789616,2013-04-03 08:12:14,4.48e-05
484,1199105,802713,2013-04-03 08:12:14,8e-06
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,839140,2013-04-03 08:12:14,3.36e-05
484,1199105,1199111,2013-04-03 08:12:14,1.76e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,1199112,2013-04-03 08:12:14,2.72e-05
484,1199105,71,2013-04-03 08:12:14,8e-06
484,1199105,829489,2013-04-03 08:12:14,1.76e-05
484,1199105,277,2013-04-03 08:12:14,3.6e-05
484,1199105,1199113,2013-04-03 08:12:14,3.6e-05
484,1199105,975136,2013-04-03 08:12:14,8e-06
484,1199105,958241,2013-04-03 08:12:14,8.8e-06
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,787646,2013-04-03 08:12:14,8e-06
484,1199105,1898,2013-04-03 08:12:14,1.84e-05
484,1199105,11,2013-04-03 08:12:14,1.84e-05
484,1199105,824942,2013-04-03 08:12:14,3.52e-05
484,1199105,829394,2013-04-03 08:12:14,5.36e-05
484,1199105,787794,2013-04-03 08:12:14,8e-06
484,1199105,787714,2013-04-03 08:12:14,1.84e-05
484,1199105,976817,2013-04-03 08:12:14,1.76e-05
484,1199105,1069918,2013-04-03 08:12:14,2.64e-05
484,1199105,1199114,2013-04-03 08:12:14,3.6e-05
484,1199105,1199115,2013-04-03 08:12:14,3.6e-05
484,1199105,842211,2013-04-03 08:12:14,8.8e-06
484,1199105,825449,2013-04-03 08:12:14,1.84e-05
484,1199105,1162556,2013-04-03 08:12:14,1.84e-05
484,1199105,1127440,2013-04-03 08:12:14,2.72e-05
484,1199105,906746,2013-04-03 08:12:14,8.8e-06
484,1199105,1195269,2013-04-03 08:12:14,5.36e-05
484,1199105,835031,2013-04-03 08:12:14,1.84e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,1006089,2013-04-03 08:12:14,8.8e-06
484,1199105,787298,2013-04-03 08:12:14,8.8e-06
484,1199105,783201,2013-04-03 08:12:14,2.56e-05
484,1199105,978947,2013-04-03 08:12:14,1.8e-05
484,1199105,87,2013-04-03 08:12:14,3.6e-05
484,1199105,783307,2013-04-03 08:12:14,8e-06
484,1199105,1162677,2013-04-03 08:12:14,2.64e-05
484,1199105,858271,2013-04-03 08:12:14,5.36e-05
484,1199105,48898,2013-04-03 08:12:14,1.76e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,787613,2013-04-03 08:12:14,1.76e-05
484,1199105,1904,2013-04-03 08:12:14,5.36e-05
484,1199105,1198544,2013-04-03 08:12:14,0.117797
484,1199105,902069,2013-04-03 08:12:14,1.76e-05
484,1199105,1185263,2013-04-03 08:12:14,5.36e-05
484,1199105,16558,2013-04-03 08:12:14,9.6e-06
484,1199105,28765,2013-04-03 08:12:14,2.64e-05
484,1199105,1199116,2013-04-03 08:12:14,5.36e-05
484,1199105,786747,2013-04-03 08:12:14,1.76e-05
484,1199105,851,2013-04-03 08:12:14,3.52e-05
484,1199105,835901,2013-04-03 08:12:14,8.8e-06
484,1199105,829292,2013-04-03 08:12:14,8.8e-06
484,1199105,981375,2013-04-03 08:12:14,3.6e-05
484,1199105,798912,2013-04-03 08:12:14,8.8e-06
484,1199105,979197,2013-04-03 08:12:14,1.76e-05
484,1199105,1109925,2013-04-03 08:12:14,8.8e-06
484,1199105,1199117,2013-04-03 08:12:14,1.84e-05
484,1199105,902064,2013-04-03 08:12:14,1.76e-05
484,1199105,11,2013-04-03 08:12:14,1.76e-05
484,1199105,20057,2013-04-03 08:12:14,8.8e-06
484,1199105,839034,2013-04-03 08:12:14,1.76e-05
484,1199105,11,2013-04-03 08:12:14,1.84e-05
484,1199105,87,2013-04-03 08:12:14,1.84e-05
484,1199105,11,2013-04-03 08:12:14,3.52e-05
484,1199105,858847,2013-04-03 08:12:14,8e-06
484,1199105,962235,2013-04-03 08:12:14,1.6e-05
484,1199105,2690,2013-04-03 08:12:14,2.64e-05
484,1199105,1098418,2013-04-03 08:12:14,1.6e-05
484,1199105,1111411,2013-04-03 08:12:14,2.72e-05
484,1199105,976458,2013-04-03 08:12:14,5.36e-05
484,1199105,74,2013-04-03 08:12:14,5.36e-05
484,1199105,970806,2013-04-03 08:12:14,1.6e-05
484,1199105,87,2013-04-03 08:12:14,5.28e-05
484,1199105,787197,2013-04-03 08:12:14,1.6e-05
484,1199105,787227,2013-04-03 08:12:14,8.8e-06
484,1199105,1109914,2013-04-03 08:12:14,2.64e-05
484,1199105,1106747,2013-04-03 08:12:14,1.84e-05
484,1199105,837052,2013-04-03 08:12:14,1.84e-05
484,1199105,1109923,2013-04-03 08:12:14,8.8e-06
484,1199105,1199118,2013-04-03 08:12:14,4.48e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,979205,2013-04-03 08:12:14,1.84e-05
484,1199105,979008,2013-04-03 08:12:14,1.84e-05
484,1199105,826326,2013-04-03 08:12:14,3.52e-05
484,1199105,872178,2013-04-03 08:12:14,8.8e-06
484,1199105,787433,2013-04-03 08:12:14,1.84e-05
484,1199105,842170,2013-04-03 08:12:14,8.8e-06
484,1199105,1110039,2013-04-03 08:12:14,1.76e-05
484,1199105,18,2013-04-03 08:12:14,1.76e-05
484,1199105,905951,2013-04-03 08:12:14,1.76e-05
484,1199105,90,2013-04-03 08:12:14,8.8e-06
484,1199105,1195265,2013-04-03 08:12:14,2.64e-05
484,1199105,794140,2013-04-03 08:12:14,8.8e-06
484,1199105,787615,2013-04-03 08:12:14,8.8e-06
484,1199105,2688,2013-04-03 08:12:14,8.8e-06
484,1199105,933485,2013-04-03 08:12:14,2.72e-05
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,787462,2013-04-03 08:12:14,8e-06
484,1199105,1109906,2013-04-03 08:12:14,5.36e-05
484,1199105,886832,2013-04-03 08:12:14,8.8e-06
484,1199105,802607,2013-04-03 08:12:14,2.56e-05
484,1199105,1110239,2013-04-03 08:12:14,8.8e-06
484,1199105,852616,2013-04-03 08:12:14,2.64e-05
484,1199105,862608,2013-04-03 08:12:14,3.6e-05
484,1199105,11,2013-04-03 08:12:14,8.8e-06
484,1199105,74,2013-04-03 08:12:14,3.52e-05
484,1199105,979454,2013-04-03 08:12:14,2.56e-05
484,1199105,794188,2013-04-03 08:12:14,1.6e-05
484,1199105,886997,2013-04-03 08:12:14,1.76e-05
484,1199105,37261,2013-04-03 08:12:14,1.84e-05
484,1199105,1197740,2013-04-03 08:12:14,1.84e-05
484,1199105,858519,2013-04-03 08:12:14,1.76e-05
484,1199105,17320,2013-04-03 08:12:14,8.8e-06
484,1199105,11,2013-04-03 08:12:14,1.84e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,1198567,2013-04-03 08:12:14,3.6e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,802620,2013-04-03 08:12:14,3.52e-05
484,1199105,997,2013-04-03 08:12:14,1.76e-05
484,1199105,979123,2013-04-03 08:12:14,2.64e-05
484,1199105,872347,2013-04-03 08:12:14,6.32e-05
484,1199105,87,2013-04-03 08:12:14,3.6e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,997,2013-04-03 08:12:14,8.8e-06
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,6309,2013-04-03 08:12:14,8.8e-06
484,1199105,1116202,2013-04-03 08:12:14,3.6e-05
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,842254,2013-04-03 08:12:14,1.76e-05
484,1199105,978607,2013-04-03 08:12:14,8e-06
484,1199105,893404,2013-04-03 08:12:14,3.6e-05
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,787352,2013-04-03 08:12:14,9.6e-06
484,1199105,25394,2013-04-03 08:12:14,9.6e-06
484,1199105,836750,2013-04-03 08:12:14,2.64e-05
484,1199105,318,2013-04-03 08:12:14,1.76e-05
484,1199105,787219,2013-04-03 08:12:14,1.84e-05
484,1199105,825393,2013-04-03 08:12:14,3.52e-05
484,1199105,1199119,2013-04-03 08:12:14,8.8e-06
484,1199105,974532,2013-04-03 08:12:14,1.76e-05
484,1199105,787645,2013-04-03 08:12:14,8e-06
484,1199105,884043,2013-04-03 08:12:14,8.8e-06
484,1199105,974648,2013-04-03 08:12:14,8.8e-06
484,1199105,783265,2013-04-03 08:12:14,1.76e-05
484,1199105,1130000,2013-04-03 08:12:14,3.52e-05
484,1199105,961517,2013-04-03 08:12:14,1.84e-05
484,1199105,976825,2013-04-03 08:12:14,8.8e-06
484,1199105,837094,2013-04-03 08:12:14,3.6e-05
484,1199105,974503,2013-04-03 08:12:14,2.72e-05
484,1199105,1199120,2013-04-03 08:12:14,6.32e-05
484,1199105,937273,2013-04-03 08:12:14,3.52e-05
484,1199105,975424,2013-04-03 08:12:14,1.84e-05
484,1199105,923043,2013-04-03 08:12:14,1.6e-05
484,1199105,37261,2013-04-03 08:12:14,1.84e-05
484,1199105,787583,2013-04-03 08:12:14,2.64e-05
484,1199105,787639,2013-04-03 08:12:14,1.76e-05
484,1199105,1197744,2013-04-03 08:12:14,1.84e-05
484,1199105,787146,2013-04-03 08:12:14,8e-06
484,1199105,802641,2013-04-03 08:12:14,1.76e-05
484,1199105,7,2013-04-03 08:12:14,3.6e-05
484,1199105,11,2013-04-03 08:12:14,6.32e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,787315,2013-04-03 08:12:14,2.64e-05
484,1199105,794057,2013-04-03 08:12:14,2.64e-05
484,1199105,1155603,2013-04-03 08:12:14,5.36e-05
484,1199105,7,2013-04-03 08:12:14,3.52e-05
484,1199105,974494,2013-04-03 08:12:14,1.84e-05
484,1199105,1158095,2013-04-03 08:12:14,8.8e-06
484,1199105,958290,2013-04-03 08:12:14,1.76e-05
484,1199105,1109947,2013-04-03 08:12:14,8e-06
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,782996,2013-04-03 08:12:14,8.8e-06
484,1199105,886443,2013-04-03 08:12:14,8e-06
484,1199105,825791,2013-04-03 08:12:14,8e-06
484,1199105,835022,2013-04-03 08:12:14,3.52e-05
484,1199105,829264,2013-04-03 08:12:14,3.52e-05
484,1199105,87,2013-04-03 08:12:14,3.52e-05
484,1199105,87,2013-04-03 08:12:14,3.6e-05
484,1199105,978984,2013-04-03 08:12:14,1.76e-05
484,1199105,36438,2013-04-03 08:12:14,2.72e-05
484,1199105,848587,2013-04-03 08:12:14,1.84e-05
484,1199105,1197729,2013-04-03 08:12:14,1.76e-05
484,1199105,1162244,2013-04-03 08:12:14,1.84e-05
484,1199105,787415,2013-04-03 08:12:14,2.72e-05
484,1199105,1162975,2013-04-03 08:12:14,1.84e-05
484,1199105,6288,2013-04-03 08:12:14,2.72e-05
484,1199105,976643,2013-04-03 08:12:14,1.84e-05
484,1199105,1162879,2013-04-03 08:12:14,3.6e-05
484,1199105,787191,2013-04-03 08:12:14,8e-06
484,1199105,802786,2013-04-03 08:12:14,2.68e-05
484,1199105,11,2013-04-03 08:12:14,1.84e-05
484,1199105,1162430,2013-04-03 08:12:14,5.36e-05
484,1199105,87,2013-04-03 08:12:14,1.76e-05
484,1199105,852534,2013-04-03 08:12:14,3.6e-05
484,1199105,825465,2013-04-03 08:12:14,1.6e-05
484,1199105,859934,2013-04-03 08:12:14,5.36e-05
484,1199105,1099828,2013-04-03 08:12:14,8.8e-06
484,1199105,783112,2013-04-03 08:12:14,3.6e-05
484,1199105,11,2013-04-03 08:12:14,1.68e-05
484,1199105,783332,2013-04-03 08:12:14,2.48e-05
484,1199105,1199121,2013-04-03 08:12:14,1.84e-05
484,1199105,1110081,2013-04-03 08:12:14,1.84e-05
484,1199105,783118,2013-04-03 08:12:14,9.6e-06
484,1199105,1199122,2013-04-03 08:12:14,1.76e-05
484,1199105,914780,2013-04-03 08:12:14,3.52e-05
484,1199105,21729,2013-04-03 08:12:14,1.84e-05
484,1199105,837728,2013-04-03 08:12:14,1.76e-05
484,1199105,1016743,2013-04-03 08:12:14,1.76e-05
484,1199105,1023,2013-04-03 08:12:14,2.56e-05
484,1199105,974622,2013-04-03 08:12:14,8.8e-06
484,1199105,1195603,2013-04-03 08:12:14,9.6e-06
484,1199105,837460,2013-04-03 08:12:14,5.36e-05
484,1199105,974493,2013-04-03 08:12:14,1.76e-05
484,1199105,942605,2013-04-03 08:12:14,8.8e-06
484,1199105,859126,2013-04-03 08:12:14,6.32e-05
484,1199105,837413,2013-04-03 08:12:14,1.84e-05
484,1199105,976283,2013-04-03 08:12:14,3.6e-05
484,1199105,20,2013-04-03 08:12:14,3.6e-05
484,1199105,839185,2013-04-03 08:12:14,3.36e-05
484,1199105,968171,2013-04-03 08:12:14,3.52e-05
484,1199105,1170601,2013-04-03 08:12:14,5.36e-05
484,1199105,1199123,2013-04-03 08:12:14,3.6e-05
484,1199105,791383,2013-04-03 08:12:14,8.8e-06
484,1199105,802618,2013-04-03 08:12:14,2.76e-05
484,1199105,1101165,2013-04-03 08:12:14,8.8e-06
484,1199105,849170,2013-04-03 08:12:14,2.64e-05
484,1199105,1132378,2013-04-03 08:12:14,8.8e-06
484,1199105,787321,2013-04-03 08:12:14,2.64e-05
484,1199105,783206,2013-04-03 08:12:14,5.36e-05
484,1199105,787267,2013-04-03 08:12:14,2.72e-05
484,1199105,1908,2013-04-03 08:12:14,8e-06
484,1199105,1150717,2013-04-03 08:12:14,4.48e-05
484,1199105,9083,2013-04-03 08:12:14,6.32e-05
484,1199105,862844,2013-04-03 08:12:14,1.6e-05
484,1199105,1162512,2013-04-03 08:12:14,2.64e-05
485,11,58,2013-04-10 14:22:50,25.74
485,11,782823,2013-04-10 14:22:50,6.11440491
486,801516,11,2013-04-10 11:45:45,17.42681208
486,801516,218,2013-04-10 11:45:45,1.97927956
487,11887,11,2013-04-09 19:29:56,14.42806443
487,11887,865591,2013-04-09 19:29:56,0.95
488,3958,7455,2013-04-10 02:55:16,1e-05
488,3958,836682,2013-04-10 02:55:16,1e-05
488,3958,836683,2013-04-10 02:55:16,1e-05
488,3958,829332,2013-04-10 02:55:16,1e-05
488,3958,836684,2013-04-10 02:55:16,1e-05
488,3958,7456,2013-04-10 02:55:16,1e-05
488,3958,814865,2013-04-10 02:55:16,1e-05
488,3958,836686,2013-04-10 02:55:16,1e-05
488,3958,824920,2013-04-10 02:55:16,1e-06
488,3958,787409,2013-04-10 02:55:16,1e-05
488,3958,7457,2013-04-10 02:55:16,1e-05
488,3958,836688,2013-04-10 02:55:16,1e-05
488,3958,836689,2013-04-10 02:55:16,1e-05
488,3958,799157,2013-04-10 02:55:16,0.001
488,3958,836690,2013-04-10 02:55:16,1e-05
488,3958,6814,2013-04-10 02:55:16,1e-05
488,3958,826091,2013-04-10 02:55:16,1e-05
488,3958,836691,2013-04-10 02:55:16,1e-05
488,3958,787728,2013-04-10 02:55:16,1e-05
488,3958,836692,2013-04-10 02:55:16,1e-05
488,3958,836693,2013-04-10 02:55:16,1e-05
488,3958,836694,2013-04-10 02:55:16,1e-05
488,3958,805101,2013-04-10 02:55:16,1e-05
488,3958,834958,2013-04-10 02:55:16,0.00013999
488,3958,836695,2013-04-10 02:55:16,1e-05
488,3958,811659,2013-04-10 02:55:16,1e-05
488,3958,824986,2013-04-10 02:55:16,1e-05
488,3958,783297,2013-04-10 02:55:16,1e-05
488,3958,825341,2013-04-10 02:55:16,1e-05
488,3958,836696,2013-04-10 02:55:16,1e-05
488,3958,793935,2013-04-10 02:55:16,1e-05
488,3958,7235,2013-04-10 02:55:16,1e-05
488,3958,836697,2013-04-10 02:55:16,1e-05
488,3958,836698,2013-04-10 02:55:16,1e-05
488,3958,802772,2013-04-10 02:55:16,2e-05
488,3958,826481,2013-04-10 02:55:16,1e-05
488,3958,836699,2013-04-10 02:55:16,1e-05
488,3958,825277,2013-04-10 02:55:16,1e-05
488,3958,793849,2013-04-10 02:55:16,0.00014999
488,3958,799021,2013-04-10 02:55:16,1e-05
488,3958,5648,2013-04-10 02:55:16,1e-05
488,3958,836700,2013-04-10 02:55:16,1e-05
488,3958,836701,2013-04-10 02:55:16,1e-05
488,3958,836702,2013-04-10 02:55:16,1e-05
488,3958,836703,2013-04-10 02:55:16,0.00029999
488,3958,836704,2013-04-10 02:55:16,1e-05
488,3958,836705,2013-04-10 02:55:16,1e-05
488,3958,836706,2013-04-10 02:55:16,1e-05
488,3958,11,2013-04-10 02:55:16,1e-05
488,3958,829562,2013-04-10 02:55:16,1e-05
488,3958,836707,2013-04-10 02:55:16,1e-05
488,3958,826231,2013-04-10 02:55:16,1e-05
488,3958,836708,2013-04-10 02:55:16,1e-05
488,3958,836709,2013-04-10 02:55:16,1e-05
488,3958,825830,2013-04-10 02:55:16,1e-05
488,3958,790267,2013-04-10 02:55:16,0.001079
488,3958,836710,2013-04-10 02:55:16,1e-05
488,3958,11,2013-04-10 02:55:16,1e-05
488,3958,794273,2013-04-10 02:55:16,1e-05
488,3958,836712,2013-04-10 02:55:16,1e-05
488,3958,836713,2013-04-10 02:55:16,1e-05
488,3958,787251,2013-04-10 02:55:16,1e-05
488,3958,836714,2013-04-10 02:55:16,1e-05
488,3958,802761,2013-04-10 02:55:16,1e-05
488,3958,836715,2013-04-10 02:55:16,9e-05
488,3958,794225,2013-04-10 02:55:16,1e-05
488,3958,836716,2013-04-10 02:55:16,1e-05
488,3958,6805,2013-04-10 02:55:16,1e-05
488,3958,836717,2013-04-10 02:55:16,1e-05
488,3958,836718,2013-04-10 02:55:16,1e-05
488,3958,836719,2013-04-10 02:55:16,1e-05
488,3958,7458,2013-04-10 02:55:16,9e-05
488,3958,799126,2013-04-10 02:55:16,1e-05
488,3958,836720,2013-04-10 02:55:16,1e-05
488,3958,836721,2013-04-10 02:55:16,1e-05
488,3958,794207,2013-04-10 02:55:16,1e-05
488,3958,787534,2013-04-10 02:55:16,1e-05
488,3958,802877,2013-04-10 02:55:16,1e-05
488,3958,787151,2013-04-10 02:55:16,1e-05
488,3958,817233,2013-04-10 02:55:16,1e-05
488,3958,836722,2013-04-10 02:55:16,1e-05
488,3958,836723,2013-04-10 02:55:16,1e-05
488,3958,6329,2013-04-10 02:55:16,1e-05
488,3958,836724,2013-04-10 02:55:16,1e-05
488,3958,7459,2013-04-10 02:55:16,1e-05
488,3958,836725,2013-04-10 02:55:16,1e-05
488,3958,836726,2013-04-10 02:55:16,1e-05
488,3958,836727,2013-04-10 02:55:16,1e-05
488,3958,836728,2013-04-10 02:55:16,1e-05
488,3958,794064,2013-04-10 02:55:16,1e-05
488,3958,787154,2013-04-10 02:55:16,1e-05
488,3958,821,2013-04-10 02:55:16,6.999e-05
488,3958,836730,2013-04-10 02:55:16,1e-05
488,3958,833016,2013-04-10 02:55:16,1e-05
488,3958,836731,2013-04-10 02:55:16,1e-05
488,3958,791616,2013-04-10 02:55:16,3e-05
488,3958,835927,2013-04-10 02:55:16,1e-05
488,3958,836732,2013-04-10 02:55:16,1e-05
488,3958,829681,2013-04-10 02:55:16,1e-05
488,3958,824798,2013-04-10 02:55:16,1e-05
488,3958,829525,2013-04-10 02:55:16,1e-05
488,3958,798527,2013-04-10 02:55:16,1e-05
488,3958,836733,2013-04-10 02:55:16,1e-05
488,3958,799221,2013-04-10 02:55:16,0.00025999
488,3958,787708,2013-04-10 02:55:16,1e-05
488,3958,825105,2013-04-10 02:55:16,1e-05
488,3958,789088,2013-04-10 02:55:16,1e-05
488,3958,825397,2013-04-10 02:55:16,1e-05
488,3958,794263,2013-04-10 02:55:16,1e-05
488,3958,812142,2013-04-10 02:55:16,1e-05
488,3958,836734,2013-04-10 02:55:16,1e-05
488,3958,835942,2013-04-10 02:55:16,1e-05
488,3958,836735,2013-04-10 02:55:16,1e-05
488,3958,836736,2013-04-10 02:55:16,1.1e-05
